,mean,std,min,max
ssn_dob_unique_count_for_ssn_1,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_ssn_3,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_ssn_7,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_ssn_14,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_ssn_30,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_ssn_60,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_address_1,1.013358,0.3791433865806243,1.0,34.0
ssn_dob_unique_count_for_address_3,1.01643,0.41854298498036807,1.0,34.0
ssn_dob_unique_count_for_address_7,1.018529,0.44360328328534926,1.0,34.0
ssn_dob_unique_count_for_address_14,1.019675,0.4572637132609814,1.0,34.0
ssn_dob_unique_count_for_address_30,1.020389,0.46559156505466437,1.0,34.0
ssn_dob_unique_count_for_address_60,1.020882,0.4678719493372731,1.0,34.0
ssn_dob_unique_count_for_dob_1,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_dob_3,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_dob_7,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_dob_14,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_dob_30,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_dob_60,1.0,0.0,1.0,1.0
ssn_dob_unique_count_for_homephone_1,1.013377,0.3791677724159086,1.0,34.0
ssn_dob_unique_count_for_homephone_3,1.01647,0.41858919517643195,1.0,34.0
ssn_dob_unique_count_for_homephone_7,1.018626,0.44370854059836107,1.0,34.0
ssn_dob_unique_count_for_homephone_14,1.019862,0.4574600640791799,1.0,34.0
ssn_dob_unique_count_for_homephone_30,1.020796,0.4660168919200099,1.0,34.0
ssn_dob_unique_count_for_homephone_60,1.021645,0.4686840232353895,1.0,34.0
ssn_dob_unique_count_for_name_1,1.000009,0.0029999879999763647,1.0,2.0
ssn_dob_unique_count_for_name_3,1.000017,0.004123072640647428,1.0,2.0
ssn_dob_unique_count_for_name_7,1.000035,0.00591597920880132,1.0,2.0
ssn_dob_unique_count_for_name_14,1.000067,0.008306357805718794,1.0,3.0
ssn_dob_unique_count_for_name_30,1.000155,0.01276621079169429,1.0,3.0
ssn_dob_unique_count_for_name_60,1.000291,0.018625672227321914,1.0,5.0
ssn_dob_unique_count_for_fulladdress_1,1.013364,0.3791510876451825,1.0,34.0
ssn_dob_unique_count_for_fulladdress_3,1.016439,0.4185533830514896,1.0,34.0
ssn_dob_unique_count_for_fulladdress_7,1.018547,0.4436228190633598,1.0,34.0
ssn_dob_unique_count_for_fulladdress_14,1.01971,0.4573004756424562,1.0,34.0
ssn_dob_unique_count_for_fulladdress_30,1.020473,0.46567807885847445,1.0,34.0
ssn_dob_unique_count_for_fulladdress_60,1.021034,0.46804464520874683,1.0,34.0
ssn_dob_unique_count_for_name_dob_1,1.000009,0.0029999879999763647,1.0,2.0
ssn_dob_unique_count_for_name_dob_3,1.000017,0.004123072640647428,1.0,2.0
ssn_dob_unique_count_for_name_dob_7,1.000035,0.00591597920880132,1.0,2.0
ssn_dob_unique_count_for_name_dob_14,1.000067,0.008306357805718794,1.0,3.0
ssn_dob_unique_count_for_name_dob_30,1.000155,0.01276621079169429,1.0,3.0
ssn_dob_unique_count_for_name_dob_60,1.000291,0.018625672227321914,1.0,5.0
ssn_dob_unique_count_for_name_fulladdress_1,1.013365,0.37915237112888595,1.0,34.0
ssn_dob_unique_count_for_name_fulladdress_3,1.01644,0.41855453836359513,1.0,34.0
ssn_dob_unique_count_for_name_fulladdress_7,1.018551,0.4436271601302761,1.0,34.0
ssn_dob_unique_count_for_name_fulladdress_14,1.019723,0.45731412881110334,1.0,34.0
ssn_dob_unique_count_for_name_fulladdress_30,1.020505,0.46571102828231914,1.0,34.0
ssn_dob_unique_count_for_name_fulladdress_60,1.021082,0.4680937602560067,1.0,34.0
ssn_dob_unique_count_for_name_homephone_1,1.013385,0.3791780393818233,1.0,34.0
ssn_dob_unique_count_for_name_homephone_3,1.016483,0.41860421156891253,1.0,34.0
ssn_dob_unique_count_for_name_homephone_7,1.018652,0.44373674605019175,1.0,34.0
ssn_dob_unique_count_for_name_homephone_14,1.019916,0.45751673440862844,1.0,34.0
ssn_dob_unique_count_for_name_homephone_30,1.02092,0.46614436700913303,1.0,34.0
ssn_dob_unique_count_for_name_homephone_60,1.021862,0.4689224593064202,1.0,34.0
ssn_dob_unique_count_for_fulladdress_dob_1,1.013364,0.3791510876451825,1.0,34.0
ssn_dob_unique_count_for_fulladdress_dob_3,1.016439,0.4185533830514896,1.0,34.0
ssn_dob_unique_count_for_fulladdress_dob_7,1.018547,0.4436228190633598,1.0,34.0
ssn_dob_unique_count_for_fulladdress_dob_14,1.01971,0.4573004756424562,1.0,34.0
ssn_dob_unique_count_for_fulladdress_dob_30,1.020473,0.46567807885847445,1.0,34.0
ssn_dob_unique_count_for_fulladdress_dob_60,1.021034,0.46804464520874683,1.0,34.0
ssn_dob_unique_count_for_fulladdress_homephone_1,1.013396,0.37919215573719284,1.0,34.0
ssn_dob_unique_count_for_fulladdress_homephone_3,1.016512,0.4186377062695401,1.0,34.0
ssn_dob_unique_count_for_fulladdress_homephone_7,1.018702,0.4437909779880973,1.0,34.0
ssn_dob_unique_count_for_fulladdress_homephone_14,1.019993,0.4575975189466411,1.0,34.0
ssn_dob_unique_count_for_fulladdress_homephone_30,1.02107,0.4663006246386131,1.0,34.0
ssn_dob_unique_count_for_fulladdress_homephone_60,1.022147,0.4692192776948045,1.0,34.0
ssn_dob_unique_count_for_dob_homephone_1,1.013377,0.3791677724159086,1.0,34.0
ssn_dob_unique_count_for_dob_homephone_3,1.01647,0.41858919517643195,1.0,34.0
ssn_dob_unique_count_for_dob_homephone_7,1.018626,0.44370854059836107,1.0,34.0
ssn_dob_unique_count_for_dob_homephone_14,1.019862,0.4574600640791799,1.0,34.0
ssn_dob_unique_count_for_dob_homephone_30,1.020796,0.4660168919200099,1.0,34.0
ssn_dob_unique_count_for_dob_homephone_60,1.021645,0.4686840232353895,1.0,34.0
ssn_dob_unique_count_for_homephone_name_dob_1,1.013385,0.3791780393818233,1.0,34.0
ssn_dob_unique_count_for_homephone_name_dob_3,1.016483,0.41860421156891253,1.0,34.0
ssn_dob_unique_count_for_homephone_name_dob_7,1.018652,0.44373674605019175,1.0,34.0
ssn_dob_unique_count_for_homephone_name_dob_14,1.019916,0.45751673440862844,1.0,34.0
ssn_dob_unique_count_for_homephone_name_dob_30,1.02092,0.46614436700913303,1.0,34.0
ssn_dob_unique_count_for_homephone_name_dob_60,1.021862,0.4689224593064202,1.0,34.0
ssn_dob_unique_count_for_ssn_firstname_1,1.000005,0.0022360635053358347,1.0,2.0
ssn_dob_unique_count_for_ssn_firstname_3,1.000012,0.003464082562542814,1.0,2.0
ssn_dob_unique_count_for_ssn_firstname_7,1.000022,0.004690366510182406,1.0,2.0
ssn_dob_unique_count_for_ssn_firstname_14,1.000038,0.006324444323331558,1.0,3.0
ssn_dob_unique_count_for_ssn_firstname_30,1.000093,0.010049450332775095,1.0,3.0
ssn_dob_unique_count_for_ssn_firstname_60,1.000185,0.015523080105558909,1.0,5.0
ssn_dob_unique_count_for_ssn_lastname_1,1.000005,0.002236063505335872,1.0,2.0
ssn_dob_unique_count_for_ssn_lastname_3,1.00001,0.003162263429873837,1.0,2.0
ssn_dob_unique_count_for_ssn_lastname_7,1.000023,0.004795778768831718,1.0,2.0
ssn_dob_unique_count_for_ssn_lastname_14,1.000043,0.006708069468816349,1.0,3.0
ssn_dob_unique_count_for_ssn_lastname_30,1.000091,0.009949463201264514,1.0,3.0
ssn_dob_unique_count_for_ssn_lastname_60,1.000166,0.014898747127731328,1.0,5.0
ssn_dob_unique_count_for_ssn_address_1,1.013358,0.3791433865806243,1.0,34.0
ssn_dob_unique_count_for_ssn_address_3,1.01643,0.41854298498036807,1.0,34.0
ssn_dob_unique_count_for_ssn_address_7,1.018529,0.44360328328534926,1.0,34.0
ssn_dob_unique_count_for_ssn_address_14,1.019675,0.4572637132609814,1.0,34.0
ssn_dob_unique_count_for_ssn_address_30,1.020389,0.46559156505466437,1.0,34.0
ssn_dob_unique_count_for_ssn_address_60,1.020882,0.4678719493372731,1.0,34.0
ssn_dob_unique_count_for_ssn_zip5_1,1.013357,0.3790418634188249,1.0,34.0
ssn_dob_unique_count_for_ssn_zip5_3,1.016428,0.4184020744139699,1.0,34.0
ssn_dob_unique_count_for_ssn_zip5_7,1.018527,0.44347034505117194,1.0,34.0
ssn_dob_unique_count_for_ssn_zip5_14,1.019677,0.4571389555070484,1.0,34.0
ssn_dob_unique_count_for_ssn_zip5_30,1.020416,0.4654926461619987,1.0,34.0
ssn_dob_unique_count_for_ssn_zip5_60,1.020929,0.4678067932384414,1.0,34.0
ssn_dob_unique_count_for_ssn_homephone_1,1.013377,0.3791677724159086,1.0,34.0
ssn_dob_unique_count_for_ssn_homephone_3,1.01647,0.41858919517643195,1.0,34.0
ssn_dob_unique_count_for_ssn_homephone_7,1.018626,0.44370854059836107,1.0,34.0
ssn_dob_unique_count_for_ssn_homephone_14,1.019862,0.4574600640791799,1.0,34.0
ssn_dob_unique_count_for_ssn_homephone_30,1.020796,0.4660168919200099,1.0,34.0
ssn_dob_unique_count_for_ssn_homephone_60,1.021645,0.4686840232353895,1.0,34.0
ssn_dob_unique_count_for_ssn_name_1,1.000009,0.0029999879999763647,1.0,2.0
ssn_dob_unique_count_for_ssn_name_3,1.000017,0.004123072640647428,1.0,2.0
ssn_dob_unique_count_for_ssn_name_7,1.000035,0.00591597920880132,1.0,2.0
ssn_dob_unique_count_for_ssn_name_14,1.000067,0.008306357805718794,1.0,3.0
ssn_dob_unique_count_for_ssn_name_30,1.000155,0.01276621079169429,1.0,3.0
ssn_dob_unique_count_for_ssn_name_60,1.000291,0.018625672227321914,1.0,5.0
ssn_dob_unique_count_for_ssn_fulladdress_1,1.013364,0.3791510876451825,1.0,34.0
ssn_dob_unique_count_for_ssn_fulladdress_3,1.016439,0.4185533830514896,1.0,34.0
ssn_dob_unique_count_for_ssn_fulladdress_7,1.018547,0.4436228190633598,1.0,34.0
ssn_dob_unique_count_for_ssn_fulladdress_14,1.01971,0.4573004756424562,1.0,34.0
ssn_dob_unique_count_for_ssn_fulladdress_30,1.020473,0.46567807885847445,1.0,34.0
ssn_dob_unique_count_for_ssn_fulladdress_60,1.021034,0.46804464520874683,1.0,34.0
ssn_dob_unique_count_for_ssn_name_dob_1,1.000009,0.0029999879999763647,1.0,2.0
ssn_dob_unique_count_for_ssn_name_dob_3,1.000017,0.004123072640647428,1.0,2.0
ssn_dob_unique_count_for_ssn_name_dob_7,1.000035,0.00591597920880132,1.0,2.0
ssn_dob_unique_count_for_ssn_name_dob_14,1.000067,0.008306357805718794,1.0,3.0
ssn_dob_unique_count_for_ssn_name_dob_30,1.000155,0.01276621079169429,1.0,3.0
ssn_dob_unique_count_for_ssn_name_dob_60,1.000291,0.018625672227321914,1.0,5.0
ssn_homephone_unique_count_for_ssn_1,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_ssn_3,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_ssn_7,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_ssn_14,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_ssn_30,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_ssn_60,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_address_1,1.000017,0.004123072640635626,1.0,2.0
ssn_homephone_unique_count_for_address_3,1.000049,0.0069998319978218084,1.0,2.0
ssn_homephone_unique_count_for_address_7,1.000105,0.010246417910061527,1.0,2.0
ssn_homephone_unique_count_for_address_14,1.000189,0.013746434736526765,1.0,2.0
ssn_homephone_unique_count_for_address_30,1.000382,0.019592204057990444,1.0,3.0
ssn_homephone_unique_count_for_address_60,1.000716,0.026897733501088275,1.0,3.0
ssn_homephone_unique_count_for_dob_1,1.000094,0.009694908869576134,1.0,2.0
ssn_homephone_unique_count_for_dob_3,1.000213,0.01466133847774391,1.0,3.0
ssn_homephone_unique_count_for_dob_7,1.000482,0.022040148859898634,1.0,3.0
ssn_homephone_unique_count_for_dob_14,1.00091,0.030515124630058173,1.0,4.0
ssn_homephone_unique_count_for_dob_30,1.00188,0.04441247091194069,1.0,5.0
ssn_homephone_unique_count_for_dob_60,1.003627,0.0631494169325219,1.0,7.0
ssn_homephone_unique_count_for_homephone_1,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_homephone_3,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_homephone_7,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_homephone_14,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_homephone_30,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_homephone_60,1.0,0.0,1.0,1.0
ssn_homephone_unique_count_for_name_1,1.000011,0.003316608207185096,1.0,2.0
ssn_homephone_unique_count_for_name_3,1.000026,0.005098955775368555,1.0,2.0
ssn_homephone_unique_count_for_name_7,1.000053,0.007279920603832707,1.0,2.0
ssn_homephone_unique_count_for_name_14,1.000106,0.010391769434846267,1.0,3.0
ssn_homephone_unique_count_for_name_30,1.000223,0.014998349774361073,1.0,3.0
ssn_homephone_unique_count_for_name_60,1.000381,0.019820575971743894,1.0,3.0
ssn_homephone_unique_count_for_fulladdress_1,1.000023,0.004795778768827846,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_3,1.000058,0.007615556053051635,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_7,1.000124,0.011134843868972786,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_14,1.000226,0.015031605035705761,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_30,1.000469,0.02169747703734978,1.0,3.0
ssn_homephone_unique_count_for_fulladdress_60,1.000871,0.02963515205385201,1.0,3.0
ssn_homephone_unique_count_for_name_dob_1,1.000102,0.01009899489991408,1.0,2.0
ssn_homephone_unique_count_for_name_dob_3,1.000226,0.0150979850294489,1.0,3.0
ssn_homephone_unique_count_for_name_dob_7,1.000508,0.022621725127567917,1.0,3.0
ssn_homephone_unique_count_for_name_dob_14,1.000964,0.031385851733945834,1.0,4.0
ssn_homephone_unique_count_for_name_dob_30,1.002004,0.045781940543918126,1.0,5.0
ssn_homephone_unique_count_for_name_dob_60,1.003844,0.06490938204235147,1.0,7.0
ssn_homephone_unique_count_for_name_fulladdress_1,1.000026,0.005098955775367508,1.0,2.0
ssn_homephone_unique_count_for_name_fulladdress_3,1.000064,0.007999747995853988,1.0,2.0
ssn_homephone_unique_count_for_name_fulladdress_7,1.000137,0.011703903963221924,1.0,2.0
ssn_homephone_unique_count_for_name_fulladdress_14,1.000258,0.01612245936383874,1.0,3.0
ssn_homephone_unique_count_for_name_fulladdress_30,1.000529,0.023080742876232505,1.0,3.0
ssn_homephone_unique_count_for_name_fulladdress_60,1.000974,0.03148098338740346,1.0,3.0
ssn_homephone_unique_count_for_name_homephone_1,1.000011,0.003316608207185096,1.0,2.0
ssn_homephone_unique_count_for_name_homephone_3,1.000026,0.005098955775368555,1.0,2.0
ssn_homephone_unique_count_for_name_homephone_7,1.000053,0.007279920603832707,1.0,2.0
ssn_homephone_unique_count_for_name_homephone_14,1.000106,0.010391769434846267,1.0,3.0
ssn_homephone_unique_count_for_name_homephone_30,1.000223,0.014998349774361073,1.0,3.0
ssn_homephone_unique_count_for_name_homephone_60,1.000381,0.019820575971743894,1.0,3.0
ssn_homephone_unique_count_for_fulladdress_dob_1,1.000113,0.010629550507191195,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_dob_3,1.000255,0.016029199354276248,1.0,3.0
ssn_homephone_unique_count_for_fulladdress_dob_7,1.000558,0.023699983073469984,1.0,3.0
ssn_homephone_unique_count_for_fulladdress_dob_14,1.001041,0.03258707383188388,1.0,4.0
ssn_homephone_unique_count_for_fulladdress_dob_30,1.002154,0.047406355390213914,1.0,5.0
ssn_homephone_unique_count_for_fulladdress_dob_60,1.004129,0.06703697377524691,1.0,7.0
ssn_homephone_unique_count_for_fulladdress_homephone_1,1.000023,0.004795778768827846,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_homephone_3,1.000058,0.007615556053051635,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_homephone_7,1.000124,0.011134843868972786,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_homephone_14,1.000226,0.015031605035705761,1.0,2.0
ssn_homephone_unique_count_for_fulladdress_homephone_30,1.000469,0.02169747703734978,1.0,3.0
ssn_homephone_unique_count_for_fulladdress_homephone_60,1.000871,0.02963515205385201,1.0,3.0
ssn_homephone_unique_count_for_dob_homephone_1,1.000094,0.009694908869576134,1.0,2.0
ssn_homephone_unique_count_for_dob_homephone_3,1.000213,0.01466133847774391,1.0,3.0
ssn_homephone_unique_count_for_dob_homephone_7,1.000482,0.022040148859898634,1.0,3.0
ssn_homephone_unique_count_for_dob_homephone_14,1.00091,0.030515124630058173,1.0,4.0
ssn_homephone_unique_count_for_dob_homephone_30,1.00188,0.04441247091194069,1.0,5.0
ssn_homephone_unique_count_for_dob_homephone_60,1.003627,0.0631494169325219,1.0,7.0
ssn_homephone_unique_count_for_homephone_name_dob_1,1.000102,0.01009899489991408,1.0,2.0
ssn_homephone_unique_count_for_homephone_name_dob_3,1.000226,0.0150979850294489,1.0,3.0
ssn_homephone_unique_count_for_homephone_name_dob_7,1.000508,0.022621725127567917,1.0,3.0
ssn_homephone_unique_count_for_homephone_name_dob_14,1.000964,0.031385851733945834,1.0,4.0
ssn_homephone_unique_count_for_homephone_name_dob_30,1.002004,0.045781940543918126,1.0,5.0
ssn_homephone_unique_count_for_homephone_name_dob_60,1.003844,0.06490938204235147,1.0,7.0
ssn_homephone_unique_count_for_ssn_firstname_1,1.000005,0.002236063505326835,1.0,2.0
ssn_homephone_unique_count_for_ssn_firstname_3,1.000013,0.0036055296420970354,1.0,2.0
ssn_homephone_unique_count_for_ssn_firstname_7,1.000024,0.004898923146952162,1.0,2.0
ssn_homephone_unique_count_for_ssn_firstname_14,1.000049,0.007141263893624257,1.0,3.0
ssn_homephone_unique_count_for_ssn_firstname_30,1.000118,0.010953821067756922,1.0,3.0
ssn_homephone_unique_count_for_ssn_firstname_60,1.000208,0.014489891164514372,1.0,3.0
ssn_homephone_unique_count_for_ssn_lastname_1,1.000006,0.0024494836190221375,1.0,2.0
ssn_homephone_unique_count_for_ssn_lastname_3,1.000015,0.003872956235216186,1.0,2.0
ssn_homephone_unique_count_for_ssn_lastname_7,1.000035,0.005915979208777695,1.0,2.0
ssn_homephone_unique_count_for_ssn_lastname_14,1.000068,0.008245934998220851,1.0,2.0
ssn_homephone_unique_count_for_ssn_lastname_30,1.000129,0.011357089767287274,1.0,2.0
ssn_homephone_unique_count_for_ssn_lastname_60,1.000206,0.01435122886575913,1.0,2.0
ssn_homephone_unique_count_for_ssn_address_1,1.000017,0.004123072640635626,1.0,2.0
ssn_homephone_unique_count_for_ssn_address_3,1.000049,0.0069998319978218084,1.0,2.0
ssn_homephone_unique_count_for_ssn_address_7,1.000105,0.010246417910061527,1.0,2.0
ssn_homephone_unique_count_for_ssn_address_14,1.000189,0.013746434736526765,1.0,2.0
ssn_homephone_unique_count_for_ssn_address_30,1.000382,0.019592204057990444,1.0,3.0
ssn_homephone_unique_count_for_ssn_address_60,1.000716,0.026897733501088275,1.0,3.0
ssn_homephone_unique_count_for_ssn_zip5_1,1.000019,0.004358859713229834,1.0,2.0
ssn_homephone_unique_count_for_ssn_zip5_3,1.000045,0.006708056350215842,1.0,2.0
ssn_homephone_unique_count_for_ssn_zip5_7,1.000091,0.009538962731500634,1.0,2.0
ssn_homephone_unique_count_for_ssn_zip5_14,1.000167,0.01292177534139405,1.0,2.0
ssn_homephone_unique_count_for_ssn_zip5_30,1.000349,0.01867829081802328,1.0,2.0
ssn_homephone_unique_count_for_ssn_zip5_60,1.00064,0.025290137199928158,1.0,2.0
ssn_homephone_unique_count_for_ssn_dob_1,1.000094,0.009694908869576134,1.0,2.0
ssn_homephone_unique_count_for_ssn_dob_3,1.000213,0.01466133847774391,1.0,3.0
ssn_homephone_unique_count_for_ssn_dob_7,1.000482,0.022040148859898634,1.0,3.0
ssn_homephone_unique_count_for_ssn_dob_14,1.00091,0.030515124630058173,1.0,4.0
ssn_homephone_unique_count_for_ssn_dob_30,1.00188,0.04441247091194069,1.0,5.0
ssn_homephone_unique_count_for_ssn_dob_60,1.003627,0.0631494169325219,1.0,7.0
ssn_homephone_unique_count_for_ssn_name_1,1.000011,0.003316608207185096,1.0,2.0
ssn_homephone_unique_count_for_ssn_name_3,1.000026,0.005098955775368555,1.0,2.0
ssn_homephone_unique_count_for_ssn_name_7,1.000053,0.007279920603832707,1.0,2.0
ssn_homephone_unique_count_for_ssn_name_14,1.000106,0.010391769434846267,1.0,3.0
ssn_homephone_unique_count_for_ssn_name_30,1.000223,0.014998349774361073,1.0,3.0
ssn_homephone_unique_count_for_ssn_name_60,1.000381,0.019820575971743894,1.0,3.0
ssn_homephone_unique_count_for_ssn_fulladdress_1,1.000023,0.004795778768827846,1.0,2.0
ssn_homephone_unique_count_for_ssn_fulladdress_3,1.000058,0.007615556053051635,1.0,2.0
ssn_homephone_unique_count_for_ssn_fulladdress_7,1.000124,0.011134843868972786,1.0,2.0
ssn_homephone_unique_count_for_ssn_fulladdress_14,1.000226,0.015031605035705761,1.0,2.0
ssn_homephone_unique_count_for_ssn_fulladdress_30,1.000469,0.02169747703734978,1.0,3.0
ssn_homephone_unique_count_for_ssn_fulladdress_60,1.000871,0.02963515205385201,1.0,3.0
ssn_homephone_unique_count_for_ssn_name_dob_1,1.000102,0.01009899489991408,1.0,2.0
ssn_homephone_unique_count_for_ssn_name_dob_3,1.000226,0.0150979850294489,1.0,3.0
ssn_homephone_unique_count_for_ssn_name_dob_7,1.000508,0.022621725127567917,1.0,3.0
ssn_homephone_unique_count_for_ssn_name_dob_14,1.000964,0.031385851733945834,1.0,4.0
ssn_homephone_unique_count_for_ssn_name_dob_30,1.002004,0.045781940543918126,1.0,5.0
ssn_homephone_unique_count_for_ssn_name_dob_60,1.003844,0.06490938204235147,1.0,7.0
ssn_name_unique_count_for_ssn_1,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_3,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_7,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_14,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_30,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_ssn_60,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_address_1,1.01336,0.3791459536283423,1.0,34.0
ssn_name_unique_count_for_address_3,1.016434,0.4185476064054381,1.0,34.0
ssn_name_unique_count_for_address_7,1.018558,0.44363475680648523,1.0,34.0
ssn_name_unique_count_for_address_14,1.01974,0.457329795174909,1.0,34.0
ssn_name_unique_count_for_address_30,1.020526,0.4657240601770593,1.0,34.0
ssn_name_unique_count_for_address_60,1.021166,0.46804510414534783,1.0,34.0
ssn_name_unique_count_for_dob_1,1.000139,0.011789012595775113,1.0,2.0
ssn_name_unique_count_for_dob_3,1.000318,0.017941549484151144,1.0,3.0
ssn_name_unique_count_for_dob_7,1.000708,0.02674882149768785,1.0,3.0
ssn_name_unique_count_for_dob_14,1.00136,0.03720419041147702,1.0,4.0
ssn_name_unique_count_for_dob_30,1.002832,0.05429532874889982,1.0,5.0
ssn_name_unique_count_for_dob_60,1.005472,0.07709775068039196,1.0,7.0
ssn_name_unique_count_for_homephone_1,1.013424,0.3792280844521541,1.0,34.0
ssn_name_unique_count_for_homephone_3,1.016584,0.41872323349976326,1.0,34.0
ssn_name_unique_count_for_homephone_7,1.01887,0.4439776122881417,1.0,34.0
ssn_name_unique_count_for_homephone_14,1.020351,0.45797712446971706,1.0,34.0
ssn_name_unique_count_for_homephone_30,1.021817,0.46709232137020645,1.0,34.0
ssn_name_unique_count_for_homephone_60,1.023581,0.47067733955638347,1.0,34.0
ssn_name_unique_count_for_name_1,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_name_3,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_name_7,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_name_14,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_name_30,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_name_60,1.0,0.0,1.0,1.0
ssn_name_unique_count_for_fulladdress_1,1.01336,0.3791459536283423,1.0,34.0
ssn_name_unique_count_for_fulladdress_3,1.016434,0.4185476064054381,1.0,34.0
ssn_name_unique_count_for_fulladdress_7,1.018558,0.44363475680648523,1.0,34.0
ssn_name_unique_count_for_fulladdress_14,1.01974,0.457329795174909,1.0,34.0
ssn_name_unique_count_for_fulladdress_30,1.020527,0.4657250896926546,1.0,34.0
ssn_name_unique_count_for_fulladdress_60,1.021167,0.4680461271884788,1.0,34.0
ssn_name_unique_count_for_name_dob_1,1.000139,0.011789012595775113,1.0,2.0
ssn_name_unique_count_for_name_dob_3,1.000318,0.017941549484151144,1.0,3.0
ssn_name_unique_count_for_name_dob_7,1.000708,0.02674882149768785,1.0,3.0
ssn_name_unique_count_for_name_dob_14,1.00136,0.03720419041147702,1.0,4.0
ssn_name_unique_count_for_name_dob_30,1.002832,0.05429532874889982,1.0,5.0
ssn_name_unique_count_for_name_dob_60,1.005472,0.07709775068039196,1.0,7.0
ssn_name_unique_count_for_name_fulladdress_1,1.01336,0.3791459536283423,1.0,34.0
ssn_name_unique_count_for_name_fulladdress_3,1.016434,0.4185476064054381,1.0,34.0
ssn_name_unique_count_for_name_fulladdress_7,1.018558,0.44363475680648523,1.0,34.0
ssn_name_unique_count_for_name_fulladdress_14,1.01974,0.457329795174909,1.0,34.0
ssn_name_unique_count_for_name_fulladdress_30,1.020527,0.4657250896926546,1.0,34.0
ssn_name_unique_count_for_name_fulladdress_60,1.021167,0.4680461271884788,1.0,34.0
ssn_name_unique_count_for_name_homephone_1,1.013424,0.3792280844521541,1.0,34.0
ssn_name_unique_count_for_name_homephone_3,1.016584,0.41872323349976326,1.0,34.0
ssn_name_unique_count_for_name_homephone_7,1.01887,0.4439776122881417,1.0,34.0
ssn_name_unique_count_for_name_homephone_14,1.020351,0.45797712446971706,1.0,34.0
ssn_name_unique_count_for_name_homephone_30,1.021817,0.46709232137020645,1.0,34.0
ssn_name_unique_count_for_name_homephone_60,1.023581,0.47067733955638347,1.0,34.0
ssn_name_unique_count_for_fulladdress_dob_1,1.013495,0.3793191648953596,1.0,34.0
ssn_name_unique_count_for_fulladdress_dob_3,1.016741,0.4189068087307466,1.0,34.0
ssn_name_unique_count_for_fulladdress_dob_7,1.019224,0.44436542989427547,1.0,34.0
ssn_name_unique_count_for_fulladdress_dob_14,1.021016,0.4586943842490717,1.0,34.0
ssn_name_unique_count_for_fulladdress_dob_30,1.023182,0.46857530284343574,1.0,34.0
ssn_name_unique_count_for_fulladdress_dob_60,1.026264,0.4737366639050391,1.0,34.0
ssn_name_unique_count_for_fulladdress_homephone_1,1.013439,0.37924732972980935,1.0,34.0
ssn_name_unique_count_for_fulladdress_homephone_3,1.016622,0.41876710052164373,1.0,34.0
ssn_name_unique_count_for_fulladdress_homephone_7,1.018954,0.4440686242898261,1.0,34.0
ssn_name_unique_count_for_fulladdress_homephone_14,1.020503,0.45813626453422185,1.0,34.0
ssn_name_unique_count_for_fulladdress_homephone_30,1.022123,0.4674075216963452,1.0,34.0
ssn_name_unique_count_for_fulladdress_homephone_60,1.024175,0.4712863158239751,1.0,34.0
ssn_name_unique_count_for_dob_homephone_1,1.013515,0.3793448150110951,1.0,34.0
